5  2.8724	1.134587e-01	2.238886e-02	6.764781e+01	1.006927e+02	2.968550e-01	7.030536e-01	
2  4.31165	1.126643e-01	2.238514e-02	6.890459e+01	1.027172e+02	2.844438e-01	7.154681e-01	
2  5.51492	1.146627e-01	2.243494e-02	6.957966e+01	1.033024e+02	2.831818e-01	7.167318e-01	
2  3.43283	1.177669e-01	2.241051e-02	6.905152e+01	1.019583e+02	2.939894e-01	7.059229e-01	
2  7.23861	1.152465e-01	2.268245e-02	7.025992e+01	1.040051e+02	2.794088e-01	7.205065e-01	
5  5.27673	1.165805e-01	2.293285e-02	6.999132e+01	1.031608e+02	2.847916e-01	7.151230e-01	
1  5.2936	1.151050e-01	2.284240e-02	6.979143e+01	1.032134e+02	2.832105e-01	7.167036e-01	
3  2.86256	1.145807e-01	2.277612e-02	6.824733e+01	1.010774e+02	2.949028e-01	7.050074e-01	
2  3.47359	1.169559e-01	2.210807e-02	6.698915e+01	9.928709e+01	3.098886e-01	6.900182e-01	
2  2.51869	1.196132e-01	2.190736e-02	6.809393e+01	1.005936e+02	3.052127e-01	6.946970e-01	
2  2.50084	1.194826e-01	2.170770e-02	6.794432e+01	1.005495e+02	3.058430e-01	6.940663e-01	
1  2.54631	1.220415e-01	2.190423e-02	6.781385e+01	9.974688e+01	3.130128e-01	6.868963e-01	
2  2.36067	1.248959e-01	2.198290e-02	6.872439e+01	1.005163e+02	3.109836e-01	6.889278e-01	
2  2.44106	1.226556e-01	2.208641e-02	6.814777e+01	9.999035e+01	3.116674e-01	6.882425e-01	
1  2.51341	1.239227e-01	2.196261e-02	6.795644e+01	9.957917e+01	3.159005e-01	6.840089e-01	
1  4.25733	1.217461e-01	2.182696e-02	6.951497e+01	1.023632e+02	2.971092e-01	7.028042e-01	
1  3.09572	1.178084e-01	2.147075e-02	6.832758e+01	1.016092e+02	2.983280e-01	7.015824e-01	
1  2.59626	1.181261e-01	2.165496e-02	6.793630e+01	1.008259e+02	3.028618e-01	6.970475e-01	
2  3.23015	1.130191e-01	2.155223e-02	6.656636e+01	9.980463e+01	3.036987e-01	6.962069e-01	
4  2.77847	1.133077e-01	2.153744e-02	6.714160e+01	1.006246e+02	2.991246e-01	7.007826e-01	
1  3.51469	1.151372e-01	2.170883e-02	6.660089e+01	9.934495e+01	3.085120e-01	6.913936e-01	
1  4.15773	1.159053e-01	2.148889e-02	6.620600e+01	9.878401e+01	3.134538e-01	6.864507e-01	
2  5.07209	1.161245e-01	2.151612e-02	6.591707e+01	9.829262e+01	3.167748e-01	6.831289e-01	
2  4.98001	1.158496e-01	2.139418e-02	6.585051e+01	9.833571e+01	3.165005e-01	6.834030e-01	
1  4.19466	1.122481e-01	2.124010e-02	6.580637e+01	9.904783e+01	3.082528e-01	6.916506e-01	
1  3.34755	1.086233e-01	2.122759e-02	6.725090e+01	1.019277e+02	2.871102e-01	7.127973e-01	
1  3.47869	1.133400e-01	2.146285e-02	6.804971e+01	1.020385e+02	2.911029e-01	7.088067e-01	
1  2.9408	1.097427e-01	2.098529e-02	6.639388e+01	1.006065e+02	2.965600e-01	7.033451e-01	
1  3.98776	1.045889e-01	2.131798e-02	6.553239e+01	1.000257e+02	2.931820e-01	7.067205e-01	
4  3.99182	1.031586e-01	2.106145e-02	6.528968e+01	1.001374e+02	2.914086e-01	7.084932e-01	
