4  6.82565	1.046128e-01	2.150231e-02	6.677546e+01	1.017700e+02	2.828350e-01	7.170712e-01	
4  8.04578	1.015702e-01	2.179975e-02	6.589400e+01	1.007880e+02	2.841303e-01	7.157733e-01	
1  7.47597	9.920667e-02	2.168027e-02	6.681973e+01	1.027796e+02	2.707509e-01	7.291554e-01	
3  8.34378	9.904776e-02	2.126788e-02	6.658018e+01	1.027808e+02	2.714140e-01	7.284917e-01	
4  8.04777	1.001246e-01	2.157280e-02	6.732703e+01	1.034596e+02	2.684741e-01	7.314336e-01	
1  11.8633	1.016873e-01	2.151943e-02	6.858364e+01	1.051105e+02	2.619348e-01	7.379762e-01	
3  7.81705	9.918217e-02	2.161293e-02	6.540338e+01	1.006597e+02	2.823897e-01	7.175125e-01	
1  7.60612	9.486815e-02	2.148122e-02	6.615506e+01	1.028127e+02	2.658508e-01	7.340536e-01	
1  8.11152	9.535558e-02	2.172905e-02	6.543246e+01	1.013875e+02	2.734724e-01	7.264299e-01	
1  8.32956	9.929900e-02	2.188012e-02	6.658449e+01	1.022369e+02	2.733264e-01	7.265792e-01	
1  8.8491	9.693124e-02	2.180889e-02	6.531520e+01	1.008203e+02	2.783358e-01	7.215662e-01	
7  9.05712	9.943732e-02	2.196037e-02	6.665747e+01	1.022560e+02	2.732202e-01	7.266856e-01	
1  8.62821	1.002170e-01	2.192698e-02	6.653522e+01	1.019380e+02	2.759109e-01	7.239946e-01	
2  7.08461	9.980386e-02	2.165244e-02	6.651527e+01	1.022126e+02	2.745221e-01	7.253833e-01	
2  7.83933	1.019959e-01	2.129004e-02	6.660278e+01	1.021986e+02	2.779258e-01	7.219799e-01	
3  8.22923	1.000696e-01	2.123559e-02	6.625044e+01	1.020902e+02	2.763769e-01	7.235278e-01	
3  8.75901	9.799976e-02	2.119782e-02	6.618237e+01	1.024388e+02	2.721340e-01	7.277705e-01	
7  8.4466	9.604088e-02	2.152837e-02	6.492212e+01	1.006187e+02	2.789384e-01	7.209623e-01	
1  8.65213	9.374245e-02	2.139267e-02	6.651484e+01	1.036837e+02	2.602380e-01	7.396674e-01	
3  7.62627	9.369541e-02	2.157291e-02	6.603163e+01	1.027911e+02	2.643662e-01	7.355379e-01	
1  7.74494	9.242695e-02	2.173221e-02	6.576341e+01	1.025091e+02	2.639624e-01	7.359408e-01	
3  8.33092	9.322535e-02	2.182452e-02	6.566505e+01	1.021125e+02	2.668195e-01	7.330834e-01	
4  7.26469	9.089849e-02	2.154072e-02	6.559968e+01	1.027361e+02	2.612849e-01	7.386178e-01	
5  7.17997	9.029691e-02	2.157746e-02	6.556035e+01	1.027725e+02	2.602843e-01	7.396183e-01	
3  10.0727	8.955387e-02	2.111446e-02	6.436893e+01	1.014431e+02	2.670981e-01	7.328009e-01	
5  9.41703	8.712432e-02	2.127612e-02	6.477564e+01	1.024735e+02	2.583495e-01	7.415508e-01	
1  9.94208	9.288619e-02	2.116313e-02	6.606003e+01	1.033479e+02	2.613455e-01	7.385586e-01	
2  13.0276	9.331549e-02	2.094376e-02	6.620651e+01	1.036701e+02	2.606693e-01	7.392352e-01	
2  15.2147	9.145183e-02	2.100876e-02	6.707901e+01	1.053866e+02	2.499350e-01	7.499720e-01	
1  10.7421	9.254036e-02	2.110553e-02	6.610340e+01	1.035380e+02	2.600795e-01	7.398248e-01	
2  10.4665	9.370135e-02	2.107062e-02	6.558607e+01	1.025113e+02	2.668165e-01	7.330862e-01	
1  10.483	9.657037e-02	2.125445e-02	6.722389e+01	1.043035e+02	2.607291e-01	7.391783e-01	
2  7.09342	9.945795e-02	2.145573e-02	6.630971e+01	1.021263e+02	2.749927e-01	7.249122e-01	
1  7.09202	1.008874e-01	2.150159e-02	6.672031e+01	1.024306e+02	2.749325e-01	7.249735e-01	
1  7.20985	1.035731e-01	2.160033e-02	6.722003e+01	1.025755e+02	2.770223e-01	7.228851e-01	
9  7.50287	1.018918e-01	2.164391e-02	6.721846e+01	1.028754e+02	2.734106e-01	7.264968e-01	
7  7.02745	1.016610e-01	2.164473e-02	6.616775e+01	1.013126e+02	2.816375e-01	7.182669e-01	
3  6.94585	1.009356e-01	2.149442e-02	6.646722e+01	1.020381e+02	2.771231e-01	7.227822e-01	
3  7.24482	1.002785e-01	2.147652e-02	6.575076e+01	1.010839e+02	2.816341e-01	7.182691e-01	
1  7.89314	1.018976e-01	2.136441e-02	6.705849e+01	1.028570e+02	2.741080e-01	7.257990e-01	
6  7.19347	1.048773e-01	2.137399e-02	6.646951e+01	1.013544e+02	2.857530e-01	7.141523e-01	
9  7.09747	1.031410e-01	2.144425e-02	6.607968e+01	1.010449e+02	2.853190e-01	7.145852e-01	
9  6.98135	1.022249e-01	2.152617e-02	6.680900e+01	1.022771e+02	2.772547e-01	7.226516e-01	
2  7.68773	1.035491e-01	2.129122e-02	6.623197e+01	1.013198e+02	2.845900e-01	7.153146e-01	
3  8.87788	1.045419e-01	2.141750e-02	6.789022e+01	1.035525e+02	2.732852e-01	7.266240e-01	
1  8.91436	1.083415e-01	2.191828e-02	6.644528e+01	1.002180e+02	2.950407e-01	7.048645e-01	
3  6.81897	1.083872e-01	2.159604e-02	6.712456e+01	1.014884e+02	2.884857e-01	7.114214e-01	
