1  4.21811	1.121843e-01	2.252632e-02	6.624817e+01	9.873870e+01	3.069403e-01	6.929643e-01	
1  4.12944	1.108897e-01	2.233393e-02	6.617689e+01	9.901648e+01	3.042065e-01	6.956980e-01	
1  3.92559	1.103752e-01	2.252529e-02	6.682439e+01	9.993484e+01	2.976162e-01	7.022901e-01	
1  4.15344	1.130845e-01	2.244960e-02	6.694431e+01	9.966825e+01	3.024275e-01	6.974792e-01	
1  3.98973	1.131117e-01	2.252653e-02	6.778017e+01	1.008485e+02	2.952410e-01	7.046679e-01	
1  3.85024	1.127719e-01	2.233253e-02	6.847447e+01	1.020968e+02	2.881457e-01	7.117650e-01	
1  3.91742	1.097715e-01	2.229986e-02	6.663748e+01	9.994115e+01	2.974210e-01	7.024848e-01	
1  5.02857	1.113776e-01	2.246828e-02	6.343379e+01	9.472809e+01	3.326317e-01	6.672644e-01	
2  4.69246	1.122986e-01	2.278346e-02	6.470783e+01	9.623381e+01	3.226146e-01	6.772855e-01	
1  5.00608	1.093808e-01	2.288754e-02	6.337417e+01	9.468945e+01	3.293301e-01	6.705657e-01	
1  5.22057	1.124781e-01	2.285688e-02	6.322058e+01	9.393833e+01	3.386047e-01	6.612906e-01	
1  4.3469	1.090008e-01	2.288027e-02	6.511771e+01	9.736940e+01	3.110171e-01	6.888843e-01	
1  4.39971	1.107247e-01	2.311807e-02	6.539450e+01	9.729232e+01	3.129771e-01	6.869251e-01	
1  3.87527	1.128132e-01	2.323620e-02	6.794608e+01	1.006084e+02	2.946917e-01	7.052177e-01	
1  3.67096	1.129501e-01	2.337387e-02	6.902466e+01	1.020740e+02	2.861302e-01	7.137820e-01	
1  3.37029	1.115432e-01	2.327756e-02	7.019361e+01	1.041480e+02	2.736287e-01	7.262863e-01	
1  3.97043	1.158329e-01	2.291347e-02	6.987206e+01	1.031401e+02	2.841937e-01	7.157206e-01	
2  3.59792	1.133415e-01	2.311787e-02	7.035210e+01	1.041627e+02	2.757079e-01	7.242075e-01	
1  3.78302	1.144740e-01	2.330200e-02	6.941056e+01	1.024135e+02	2.859713e-01	7.139419e-01	
1  3.56253	1.124929e-01	2.309268e-02	6.962045e+01	1.032604e+02	2.797304e-01	7.201832e-01	
1  3.7924	1.146382e-01	2.308573e-02	6.982038e+01	1.031548e+02	2.825172e-01	7.173970e-01	
1  3.77503	1.135920e-01	2.287981e-02	6.914810e+01	1.025171e+02	2.854187e-01	7.144938e-01	
1  3.71647	1.134163e-01	2.266508e-02	7.005189e+01	1.040601e+02	2.773058e-01	7.226089e-01	
1  3.31511	1.099941e-01	2.274622e-02	6.978370e+01	1.042587e+02	2.725805e-01	7.273336e-01	
1  3.90797	1.123829e-01	2.248559e-02	6.781988e+01	1.010754e+02	2.932219e-01	7.066871e-01	
1  3.50015	1.113991e-01	2.278619e-02	6.949459e+01	1.035233e+02	2.778451e-01	7.220683e-01	
1  3.40533	1.109096e-01	2.253812e-02	7.053734e+01	1.053718e+02	2.682088e-01	7.317071e-01	
1  3.57508	1.120536e-01	2.246615e-02	7.145502e+01	1.065740e+02	2.634636e-01	7.364545e-01	
2  3.53219	1.109420e-01	2.209273e-02	7.124120e+01	1.067815e+02	2.621214e-01	7.377962e-01	
1  3.0488	1.065835e-01	2.173289e-02	7.076620e+01	1.072487e+02	2.562304e-01	7.436861e-01	
1  2.69999	1.020172e-01	2.194820e-02	6.910458e+01	1.054828e+02	2.595893e-01	7.403231e-01	
1  3.1885	1.057609e-01	2.190769e-02	6.828515e+01	1.035106e+02	2.737988e-01	7.261114e-01	
1  3.36017	1.088949e-01	2.199295e-02	6.927631e+01	1.043179e+02	2.727281e-01	7.271847e-01	
1  3.32077	1.083709e-01	2.163371e-02	7.134654e+01	1.078433e+02	2.553954e-01	7.445224e-01	
1  3.31726	1.081630e-01	2.160509e-02	7.238033e+01	1.094737e+02	2.477005e-01	7.522196e-01	
2  3.29604	1.068918e-01	2.127817e-02	7.273411e+01	1.105601e+02	2.422759e-01	7.576451e-01	
1  3.10502	1.060667e-01	2.127922e-02	7.176630e+01	1.092614e+02	2.472543e-01	7.526645e-01	
1  3.17791	1.064986e-01	2.126083e-02	7.209873e+01	1.096921e+02	2.457750e-01	7.541445e-01	
1  3.21141	1.054569e-01	2.121913e-02	6.817896e+01	1.039715e+02	2.725171e-01	7.273929e-01	
